pipeline,question,gold_answers,prediction,em,f1,retrieval_hit,retrieval_latency_sec,generation_latency_sec,total_latency_sec,retrieved_chunk_ids,retrieved_scores,dataset
sparse,The Yalu river forms a sort of natural border between China and which of its neighbours?,"['North Korea', 'Korea north', 'N. Korea', 'DPR Of Korea', 'Democratic Republic of Korea', 'Communist korea', 'ISO 3166-1:KP', 'Joseon Minjujuui Inmin Gonghwagug', 'Korea DPR', 'DPR of Korea', 'Democratic Peoples Republic of Korea', 'Korea (Democratic Republic of)', ""Democratic People's Repulic of Korea"", 'Korea (Pyongyang)', 'NKorean', 'Soviet korea', 'North Korean people', '북한', 'North-Korea', 'Korea North', 'DR Korea', ""Democratic People's Republic of Korea (North Korea)"", ""Democratic People's Republic of North Korea"", 'D P R of Korea', 'Pukchoson', 'Chosŏn Minjujuŭi Inmin Konghwaguk', ""Kim's Joseon Dynasty"", 'Korea (DPRK)', 'Korea dpr', 'D.P.R.K.', 'N. Koreans', 'Korea (North)', 'North Korean', 'Chosun Minjujuui Inmin Gonghwaguk', '朝鮮民主主義人民共和國', 'Democratic People’s Republic of Korea', 'Janmadang', 'Dprk', 'D.P.R. Korea', 'Jangmadang', 'Red Korea', ""Democratic People's Republic of Corea"", 'Pukchosŏn', '조선민주주의인민공화국', ""People's Democratic Republic of Korea"", 'Korea (D.P.R.K.)', ""Korean Democratic People's Republic"", 'N. korea', 'Choson Minjujuui Inmin Konghwaguk', 'N Korea', ""Joseon Democratic People's Republic"", 'NKorea', '北韓', 'Bukjoseon', 'DPRoK', 'DPRNK', 'DPRK', 'North Kroea', 'Korea, North', 'North Koreans', '北朝鮮', 'Communist Korea', ""Democratic People's Republic of Choson"", 'DPR Korea', ""Democratic People's Republic of Korea"", 'North korea', ""Korean People's Democratic Republic"", ""Democratic Peoples' Republic of Korea"", 'N.Korea', ""Korea, Democratic People's Republic of"", 'North Corea', 'N. Korean', '북조선', 'Joseonminjujuuiinmingonghwagug', ""The Democratic People's Republic of Korea""]",jilin and liaoning,0.0,0.0,1,0.07645539999975881,1.3197204000007332,1.396175800000492,"[10142, 10147, 10143]","[1.0, 0.8368173274267976, 0.8189686497136042]",trivia_qa
hybrid,The Yalu river forms a sort of natural border between China and which of its neighbours?,"['North Korea', 'Korea north', 'N. Korea', 'DPR Of Korea', 'Democratic Republic of Korea', 'Communist korea', 'ISO 3166-1:KP', 'Joseon Minjujuui Inmin Gonghwagug', 'Korea DPR', 'DPR of Korea', 'Democratic Peoples Republic of Korea', 'Korea (Democratic Republic of)', ""Democratic People's Repulic of Korea"", 'Korea (Pyongyang)', 'NKorean', 'Soviet korea', 'North Korean people', '북한', 'North-Korea', 'Korea North', 'DR Korea', ""Democratic People's Republic of Korea (North Korea)"", ""Democratic People's Republic of North Korea"", 'D P R of Korea', 'Pukchoson', 'Chosŏn Minjujuŭi Inmin Konghwaguk', ""Kim's Joseon Dynasty"", 'Korea (DPRK)', 'Korea dpr', 'D.P.R.K.', 'N. Koreans', 'Korea (North)', 'North Korean', 'Chosun Minjujuui Inmin Gonghwaguk', '朝鮮民主主義人民共和國', 'Democratic People’s Republic of Korea', 'Janmadang', 'Dprk', 'D.P.R. Korea', 'Jangmadang', 'Red Korea', ""Democratic People's Republic of Corea"", 'Pukchosŏn', '조선민주주의인민공화국', ""People's Democratic Republic of Korea"", 'Korea (D.P.R.K.)', ""Korean Democratic People's Republic"", 'N. korea', 'Choson Minjujuui Inmin Konghwaguk', 'N Korea', ""Joseon Democratic People's Republic"", 'NKorea', '北韓', 'Bukjoseon', 'DPRoK', 'DPRNK', 'DPRK', 'North Kroea', 'Korea, North', 'North Koreans', '北朝鮮', 'Communist Korea', ""Democratic People's Republic of Choson"", 'DPR Korea', ""Democratic People's Republic of Korea"", 'North korea', ""Korean People's Democratic Republic"", ""Democratic Peoples' Republic of Korea"", 'N.Korea', ""Korea, Democratic People's Republic of"", 'North Corea', 'N. Korean', '북조선', 'Joseonminjujuuiinmingonghwagug', ""The Democratic People's Republic of Korea""]",jilin and liaoning,0.0,0.0,1,0.13641109999934997,1.3299612000000707,1.4663722999994206,"[10142, 10143, 10147]","[0.03278688524590164, 0.03200204813108039, 0.03128054740957967]",trivia_qa
dense,"In humans, otalgia, is the medical term for what?","['Earache', 'Otalgia', 'Ear pain', 'Ipsilateral earache', 'Ear ache']",ear pain,1.0,1.0,1,0.01977179999994405,1.2853412000004028,1.3051130000003468,"[17260, 17258, 17257]","[0.5866803526878357, 0.5791204571723938, 0.5782190561294556]",trivia_qa
sparse,"In humans, otalgia, is the medical term for what?","['Earache', 'Otalgia', 'Ear pain', 'Ipsilateral earache', 'Ear ache']","immunology is the study of the immune system, which includes the innate and adaptive immune system in humans, for example. * medical physics",0.0,0.0,0,0.04984950000016397,1.2770203000000038,1.3268698000001677,"[18822, 18811, 8260]","[1.0, 0.9656822606425216, 0.9605225604533545]",trivia_qa
hybrid,"In humans, otalgia, is the medical term for what?","['Earache', 'Otalgia', 'Ear pain', 'Ipsilateral earache', 'Ear ache']",otitis media,0.0,0.0,1,0.06634380000014062,1.263053900000159,1.3293977000002997,"[18837, 17260, 18822]","[0.030330882352941176, 0.01639344262295082, 0.01639344262295082]",trivia_qa
dense,The Naismith Award is presented in which sport?,"['Basket ball', 'Basketball', 'Basketball gear', 'Bball', ""Boy's Basketball"", 'B Ball', 'Shoot hoops', 'Basketball parity worldwide', ""Men's Basketball"", 'High school basketball', 'Basketball Worldwide', 'Basketball club', 'B-ball', 'Basket-ball', 'Basketball team', '🏀', 'Basketball rim', 'Basketballer', 'Rim (basketball)', 'Basketball net', 'Baksetball', 'Basketball player', 'Basket-Ball', ""Women's hoops"", ""Men's basketball"", 'BasketBall', 'Basketball Parity Worldwide', 'Basket Ball', 'Baketball', 'Basketball Player', 'B ball', 'Unicycle basketball']",basketball,1.0,1.0,1,0.017520800000056624,1.327985500000068,1.3455063000001246,"[3456, 10953, 8721]","[0.6470890045166016, 0.4560043513774872, 0.44947123527526855]",trivia_qa
sparse,The Naismith Award is presented in which sport?,"['Basket ball', 'Basketball', 'Basketball gear', 'Bball', ""Boy's Basketball"", 'B Ball', 'Shoot hoops', 'Basketball parity worldwide', ""Men's Basketball"", 'High school basketball', 'Basketball Worldwide', 'Basketball club', 'B-ball', 'Basket-ball', 'Basketball team', '🏀', 'Basketball rim', 'Basketballer', 'Rim (basketball)', 'Basketball net', 'Baksetball', 'Basketball player', 'Basket-Ball', ""Women's hoops"", ""Men's basketball"", 'BasketBall', 'Basketball Parity Worldwide', 'Basket Ball', 'Baketball', 'Basketball Player', 'B ball', 'Unicycle basketball']",basketball,1.0,1.0,1,0.04605269999956363,1.293833600000653,1.3398863000002166,"[3456, 2609, 18369]","[1.0, 0.767048678785644, 0.6972372623528074]",trivia_qa
hybrid,The Naismith Award is presented in which sport?,"['Basket ball', 'Basketball', 'Basketball gear', 'Bball', ""Boy's Basketball"", 'B Ball', 'Shoot hoops', 'Basketball parity worldwide', ""Men's Basketball"", 'High school basketball', 'Basketball Worldwide', 'Basketball club', 'B-ball', 'Basket-ball', 'Basketball team', '🏀', 'Basketball rim', 'Basketballer', 'Rim (basketball)', 'Basketball net', 'Baksetball', 'Basketball player', 'Basket-Ball', ""Women's hoops"", ""Men's basketball"", 'BasketBall', 'Basketball Parity Worldwide', 'Basket Ball', 'Baketball', 'Basketball Player', 'B ball', 'Unicycle basketball']",basketball,1.0,1.0,1,0.08389699999952427,1.2326639000002615,1.3165608999997858,"[3456, 7127, 10953]","[0.03278688524590164, 0.02964426877470356, 0.016129032258064516]",trivia_qa
dense,Where was the American venue of the Live Aid concert?,"['Philadelphia', 'Philedelphia', 'City of brotherly love', 'City of Brotherly Love', 'The Quaker City', 'Philadelphia, Pennsylvania', 'Philadelphia, Pennsylvania, U.S.A.', 'Philadelphia, Pa.', 'List of nicknames for Philadelphia', 'Philidalphia', 'Philadelphia, United States', 'Philadelphia, Pennsylvania, U.S.', 'Philadelphia PA', 'Philadelphia Suburban Rail', 'Philadelphi', 'Philadelphia, U.S.', 'Philadelphia Regional Rail', 'The City of Brotherly Love', 'City of Philadelphia', 'Philadelphia (Pennsylvania)', 'Wiccacoa', 'Philadelpia, Pennsylvania', 'Philadelphia, USA', 'Philadelphia, Philadelphia County, Pennsylvania', 'Government of Philadelphia', 'Philadelphia (PA)', 'Philadelphia, Pennsylvania, USA', 'Philadelphia (City)', 'UN/LOCODE:USPHL', 'The City That Loves You Back', 'Philadelphia (Pa.)', 'Phila.', 'The Cradle of Liberty', 'The city of brotherly love', 'Philadelphia (city, Pennsylvania)', 'Philidelphia', 'Philadelphia, Pennsylvania, US', 'Philadelphia Commuter Rail', 'The City and County of Philadelphia, Pennsylvania', 'Philadephia, Pennsylvania', 'Philadelphia City', 'Philadelphia Pennsylvania', 'Philadelphia City Controller', 'Philladelphia', 'Political families of Philadelphia', 'Philadelphia, Pa', 'Philadelphia, PA', 'The Birthplace of America', 'Philadelpia, PA']",philadelphia,1.0,1.0,1,0.010142699999960314,1.2674614999996265,1.2776041999995869,"[4642, 4646, 4645]","[0.5634622573852539, 0.52806556224823, 0.5166976451873779]",trivia_qa
sparse,Where was the American venue of the Live Aid concert?,"['Philadelphia', 'Philedelphia', 'City of brotherly love', 'City of Brotherly Love', 'The Quaker City', 'Philadelphia, Pennsylvania', 'Philadelphia, Pennsylvania, U.S.A.', 'Philadelphia, Pa.', 'List of nicknames for Philadelphia', 'Philidalphia', 'Philadelphia, United States', 'Philadelphia, Pennsylvania, U.S.', 'Philadelphia PA', 'Philadelphia Suburban Rail', 'Philadelphi', 'Philadelphia, U.S.', 'Philadelphia Regional Rail', 'The City of Brotherly Love', 'City of Philadelphia', 'Philadelphia (Pennsylvania)', 'Wiccacoa', 'Philadelpia, Pennsylvania', 'Philadelphia, USA', 'Philadelphia, Philadelphia County, Pennsylvania', 'Government of Philadelphia', 'Philadelphia (PA)', 'Philadelphia, Pennsylvania, USA', 'Philadelphia (City)', 'UN/LOCODE:USPHL', 'The City That Loves You Back', 'Philadelphia (Pa.)', 'Phila.', 'The Cradle of Liberty', 'The city of brotherly love', 'Philadelphia (city, Pennsylvania)', 'Philidelphia', 'Philadelphia, Pennsylvania, US', 'Philadelphia Commuter Rail', 'The City and County of Philadelphia, Pennsylvania', 'Philadephia, Pennsylvania', 'Philadelphia City', 'Philadelphia Pennsylvania', 'Philadelphia City Controller', 'Philladelphia', 'Political families of Philadelphia', 'Philadelphia, Pa', 'Philadelphia, PA', 'The Birthplace of America', 'Philadelpia, PA']",john f. kennedy stadium,0.0,0.0,1,0.07239709999976185,1.293646400000398,1.3660435000001598,"[4642, 4645, 15622]","[1.0, 0.9514126695926495, 0.9323723803767143]",trivia_qa
hybrid,Where was the American venue of the Live Aid concert?,"['Philadelphia', 'Philedelphia', 'City of brotherly love', 'City of Brotherly Love', 'The Quaker City', 'Philadelphia, Pennsylvania', 'Philadelphia, Pennsylvania, U.S.A.', 'Philadelphia, Pa.', 'List of nicknames for Philadelphia', 'Philidalphia', 'Philadelphia, United States', 'Philadelphia, Pennsylvania, U.S.', 'Philadelphia PA', 'Philadelphia Suburban Rail', 'Philadelphi', 'Philadelphia, U.S.', 'Philadelphia Regional Rail', 'The City of Brotherly Love', 'City of Philadelphia', 'Philadelphia (Pennsylvania)', 'Wiccacoa', 'Philadelpia, Pennsylvania', 'Philadelphia, USA', 'Philadelphia, Philadelphia County, Pennsylvania', 'Government of Philadelphia', 'Philadelphia (PA)', 'Philadelphia, Pennsylvania, USA', 'Philadelphia (City)', 'UN/LOCODE:USPHL', 'The City That Loves You Back', 'Philadelphia (Pa.)', 'Phila.', 'The Cradle of Liberty', 'The city of brotherly love', 'Philadelphia (city, Pennsylvania)', 'Philidelphia', 'Philadelphia, Pennsylvania, US', 'Philadelphia Commuter Rail', 'The City and County of Philadelphia, Pennsylvania', 'Philadephia, Pennsylvania', 'Philadelphia City', 'Philadelphia Pennsylvania', 'Philadelphia City Controller', 'Philladelphia', 'Political families of Philadelphia', 'Philadelphia, Pa', 'Philadelphia, PA', 'The Birthplace of America', 'Philadelpia, PA']",philadelphia,1.0,1.0,1,0.09381649999977526,1.284440899999936,1.3782573999997112,"[4642, 4645, 4689]","[0.03278688524590164, 0.03200204813108039, 0.03055037313432836]",trivia_qa
dense,On which label did Chuck Berry record in the 1950s and 1960s?,"['Chess', 'Chess match', 'Šachmatai', 'Sjakk', 'Ajedrez', 'Ahedres', 'Ficheall', 'Rank and file (chess)', 'Chess Revers', 'Xadrez', 'Chess publications', 'Satranç', 'Western chess', 'Šachy', 'Шахи', 'Chess game', 'European chess', 'Chess psychology', 'ChesS', 'Ŝako', 'ਸ਼ਤਰੰਜ', 'Chess games', 'शतरंज', 'Play chess', 'Skaak', 'Western Chess', 'Orthochess', 'Chesss', 'Game of chess', 'Šach', 'Echedoù', 'Échecs', 'שחמט', 'Chesse', 'Scacci', 'Шахмат', 'Escacs', 'Cög', 'Şah', 'Cờ vua', 'International Chess', 'Chess board game', 'Chess Board Game', 'Шахматы', 'Game of Chess', 'Skak', 'شطرنج', 'Шатар', 'Chess career', 'Σκάκι', 'Šahs', 'Cheess', 'Chess srategy and tactics', 'Chess (game)', 'Skák', 'International chess']",atco records,0.0,0.0,1,0.021703100000195263,1.3267710999998599,1.3484742000000551,"[4550, 4545, 4544]","[0.7101829648017883, 0.6912194490432739, 0.6448473930358887]",trivia_qa
sparse,On which label did Chuck Berry record in the 1950s and 1960s?,"['Chess', 'Chess match', 'Šachmatai', 'Sjakk', 'Ajedrez', 'Ahedres', 'Ficheall', 'Rank and file (chess)', 'Chess Revers', 'Xadrez', 'Chess publications', 'Satranç', 'Western chess', 'Šachy', 'Шахи', 'Chess game', 'European chess', 'Chess psychology', 'ChesS', 'Ŝako', 'ਸ਼ਤਰੰਜ', 'Chess games', 'शतरंज', 'Play chess', 'Skaak', 'Western Chess', 'Orthochess', 'Chesss', 'Game of chess', 'Šach', 'Echedoù', 'Échecs', 'שחמט', 'Chesse', 'Scacci', 'Шахмат', 'Escacs', 'Cög', 'Şah', 'Cờ vua', 'International Chess', 'Chess board game', 'Chess Board Game', 'Шахматы', 'Game of Chess', 'Skak', 'شطرنج', 'Шатар', 'Chess career', 'Σκάκι', 'Šahs', 'Cheess', 'Chess srategy and tactics', 'Chess (game)', 'Skák', 'International chess']",atco records,0.0,0.0,1,0.06015619999925548,1.4032053999999334,1.463361599999189,"[4550, 18211, 4544]","[1.0, 0.8921119684417091, 0.8792132022134675]",trivia_qa
hybrid,On which label did Chuck Berry record in the 1950s and 1960s?,"['Chess', 'Chess match', 'Šachmatai', 'Sjakk', 'Ajedrez', 'Ahedres', 'Ficheall', 'Rank and file (chess)', 'Chess Revers', 'Xadrez', 'Chess publications', 'Satranç', 'Western chess', 'Šachy', 'Шахи', 'Chess game', 'European chess', 'Chess psychology', 'ChesS', 'Ŝako', 'ਸ਼ਤਰੰਜ', 'Chess games', 'शतरंज', 'Play chess', 'Skaak', 'Western Chess', 'Orthochess', 'Chesss', 'Game of chess', 'Šach', 'Echedoù', 'Échecs', 'שחמט', 'Chesse', 'Scacci', 'Шахмат', 'Escacs', 'Cög', 'Şah', 'Cờ vua', 'International Chess', 'Chess board game', 'Chess Board Game', 'Шахматы', 'Game of Chess', 'Skak', 'شطرنج', 'Шатар', 'Chess career', 'Σκάκι', 'Šahs', 'Cheess', 'Chess srategy and tactics', 'Chess (game)', 'Skák', 'International chess']",atco records,0.0,0.0,1,0.0839890999995987,1.2667039999996632,1.350693099999262,"[4550, 4544, 4542]","[0.03278688524590164, 0.031746031746031744, 0.031009615384615385]",trivia_qa
dense,In which part of the human body is the limbic system?,"['Brain', 'Brain cell', 'Encephalon', 'Brainy', 'Brain function', 'Mind myths', 'The brain', 'Mammalian brain', 'Visual verbal ability', 'The Brain', 'Mind Myths', 'Brain functions', 'Brain metabolism', 'Brain marrow', 'Brain Function', 'Vertebrate brain']",femur,0.0,0.0,0,0.010803199999827484,1.2981093999997029,1.3089125999995304,"[17993, 8414, 18001]","[0.5623274445533752, 0.5523480176925659, 0.5511986017227173]",trivia_qa
sparse,In which part of the human body is the limbic system?,"['Brain', 'Brain cell', 'Encephalon', 'Brainy', 'Brain function', 'Mind myths', 'The brain', 'Mammalian brain', 'Visual verbal ability', 'The Brain', 'Mind Myths', 'Brain functions', 'Brain metabolism', 'Brain marrow', 'Brain Function', 'Vertebrate brain']",nervous system,0.0,0.0,1,0.06482169999981124,1.4014959999994971,1.4663176999993084,"[17996, 18003, 18002]","[1.0, 0.9889366700972789, 0.985804170213502]",trivia_qa
hybrid,In which part of the human body is the limbic system?,"['Brain', 'Brain cell', 'Encephalon', 'Brainy', 'Brain function', 'Mind myths', 'The brain', 'Mammalian brain', 'Visual verbal ability', 'The Brain', 'Mind Myths', 'Brain functions', 'Brain metabolism', 'Brain marrow', 'Brain Function', 'Vertebrate brain']",endocrine,0.0,0.0,0,0.12282870000035473,1.128787600000578,1.2516163000009328,"[18002, 17993, 18007]","[0.03149801587301587, 0.03131881575727918, 0.030536130536130537]",trivia_qa
dense,Which journalist first told the world about the My Lai massacre?,"['Seymour Hersh', 'Seymour Hersch', 'The Dark Side of Camelot', 'Seymour M. Hersh', 'Chain of Command: The Road from 9/11 to Abu Ghraib', 'Hersh, Seymour M.', 'Sy Hersh', 'Chain of Command (book)', 'Seymour (Sy) Myron Hersh', 'Seymour Hirsch']",ronald ridenhour,0.0,0.0,1,0.017248900000595313,1.3203784000006635,1.3376273000012588,"[1906, 1907, 1887]","[0.7778044939041138, 0.7490487098693848, 0.7049864530563354]",trivia_qa
sparse,Which journalist first told the world about the My Lai massacre?,"['Seymour Hersh', 'Seymour Hersch', 'The Dark Side of Camelot', 'Seymour M. Hersh', 'Chain of Command: The Road from 9/11 to Abu Ghraib', 'Hersh, Seymour M.', 'Sy Hersh', 'Chain of Command (book)', 'Seymour (Sy) Myron Hersh', 'Seymour Hirsch']",ronald ridenhour,0.0,0.0,1,0.06819780000023457,1.2692030000007435,1.337400800000978,"[1906, 1890, 1907]","[1.0, 0.9284413651521882, 0.9154970976848605]",trivia_qa
hybrid,Which journalist first told the world about the My Lai massacre?,"['Seymour Hersh', 'Seymour Hersch', 'The Dark Side of Camelot', 'Seymour M. Hersh', 'Chain of Command: The Road from 9/11 to Abu Ghraib', 'Hersh, Seymour M.', 'Sy Hersh', 'Chain of Command (book)', 'Seymour (Sy) Myron Hersh', 'Seymour Hirsch']",ronald ridenhour,0.0,0.0,1,0.08505440000044473,1.3307011999995666,1.4157556000000113,"[1906, 1907, 1882]","[0.03278688524590164, 0.03200204813108039, 0.03125]",trivia_qa
dense,Who or what was Gentle Ben in the 60s TV series?,"['Bear cub', 'Ursine', 'Ursoidea', 'Honey pig', 'Bears', 'Arctos', 'Ursidae', 'BEAR', 'Mating bears', 'Reproductive behavior of bears', 'Ursoid', 'Cub (bear)', 'Bear', '🐻', 'Bear (zoology)', 'Sexual behavior of bears', 'Bear hibernation']",bruno,0.0,0.0,1,0.010262800000418792,1.256438899999921,1.2667017000003398,"[2098, 2112, 2104]","[0.7137014865875244, 0.7082459926605225, 0.672644853591919]",trivia_qa
sparse,Who or what was Gentle Ben in the 60s TV series?,"['Bear cub', 'Ursine', 'Ursoidea', 'Honey pig', 'Bears', 'Arctos', 'Ursidae', 'BEAR', 'Mating bears', 'Reproductive behavior of bears', 'Ursoid', 'Cub (bear)', 'Bear', '🐻', 'Bear (zoology)', 'Sexual behavior of bears', 'Bear hibernation']",large black bear,0.0,0.5,1,0.06571299999995972,1.2832044000006135,1.3489174000005733,"[2104, 2098, 2099]","[1.0, 0.9936770221017738, 0.9894484601635359]",trivia_qa
hybrid,Who or what was Gentle Ben in the 60s TV series?,"['Bear cub', 'Ursine', 'Ursoidea', 'Honey pig', 'Bears', 'Arctos', 'Ursidae', 'BEAR', 'Mating bears', 'Reproductive behavior of bears', 'Ursoid', 'Cub (bear)', 'Bear', '🐻', 'Bear (zoology)', 'Sexual behavior of bears', 'Bear hibernation']",bruno,0.0,0.0,1,0.08126360000005661,1.2551791999994748,1.3364427999995314,"[2098, 2104, 2112]","[0.03252247488101534, 0.032266458495966696, 0.031754032258064516]",trivia_qa
dense,Which method of painting consists of applying pigment to wet plaster?,"['Fresco.', 'Fresco painting', 'Frescoes', 'Fresco', 'Affresco', 'Frescos']",buon fresco,0.0,0.6666666666666666,1,0.010453599999891594,1.2600582000004579,1.2705118000003495,"[16115, 16116, 9607]","[0.6894506812095642, 0.668623149394989, 0.6474318504333496]",trivia_qa
sparse,Which method of painting consists of applying pigment to wet plaster?,"['Fresco.', 'Fresco painting', 'Frescoes', 'Fresco', 'Affresco', 'Frescos']",buon fresco,0.0,0.6666666666666666,1,0.06270649999987654,1.238296999999875,1.3010034999997515,"[16115, 9607, 16116]","[1.0, 0.9217989529773678, 0.8376590300967578]",trivia_qa
hybrid,Which method of painting consists of applying pigment to wet plaster?,"['Fresco.', 'Fresco painting', 'Frescoes', 'Fresco', 'Affresco', 'Frescos']",buon fresco,0.0,0.6666666666666666,1,0.07727599999998347,1.2327304999998887,1.3100064999998722,"[16115, 16116, 9607]","[0.03278688524590164, 0.03200204813108039, 0.03200204813108039]",trivia_qa
dense,Della Street was whose secretary?,"['Perry Mason', 'Perry Mason (film)', 'Perry mason', 'Perry Mason: The Case of the Defiant Daughter']",perry mason,1.0,1.0,1,0.009014700000079756,1.3237296999996033,1.332744399999683,"[2335, 2336, 2337]","[0.6371614933013916, 0.62369304895401, 0.585999071598053]",trivia_qa
sparse,Della Street was whose secretary?,"['Perry Mason', 'Perry Mason (film)', 'Perry mason', 'Perry Mason: The Case of the Defiant Daughter']",perry mason,1.0,1.0,1,0.03221120000034716,1.3149137000000337,1.3471249000003809,"[2335, 2336, 2337]","[1.0, 0.9176370235260582, 0.8129164944346696]",trivia_qa
hybrid,Della Street was whose secretary?,"['Perry Mason', 'Perry Mason (film)', 'Perry mason', 'Perry Mason: The Case of the Defiant Daughter']",perry mason,1.0,1.0,1,0.038572600000406965,1.3924148000005516,1.4309874000009586,"[2335, 2336, 2337]","[0.03278688524590164, 0.03225806451612903, 0.031746031746031744]",trivia_qa
dense,Who was the first person after Scott to reach the South Pole overland?,"['Edmond Hillary', 'Sir Edmund Hillary', 'Edmund Hilary', 'Sir Ed', 'Sir Edmund Hilary', 'Sir Edmund Percival Hillary', 'Ed Hillary', 'Edmond hillary', 'Sir Edmund', 'Edmund Percival Hillary', 'Edmund Hillary']",roald amundsen,0.0,0.0,1,0.010288600000421866,1.2633034000000407,1.2735920000004626,"[1849, 1848, 1850]","[0.7326631546020508, 0.7283827066421509, 0.6958420276641846]",trivia_qa
sparse,Who was the first person after Scott to reach the South Pole overland?,"['Edmond Hillary', 'Sir Edmund Hillary', 'Edmund Hilary', 'Sir Ed', 'Sir Edmund Hilary', 'Sir Edmund Percival Hillary', 'Ed Hillary', 'Edmond hillary', 'Sir Edmund', 'Edmund Percival Hillary', 'Edmund Hillary']",roald amundsen,0.0,0.0,1,0.07856010000068636,1.3850603000000774,1.4636204000007638,"[1849, 1850, 1848]","[1.0, 0.974414592380318, 0.9113039074040663]",trivia_qa
hybrid,Who was the first person after Scott to reach the South Pole overland?,"['Edmond Hillary', 'Sir Edmund Hillary', 'Edmund Hilary', 'Sir Ed', 'Sir Edmund Hilary', 'Sir Edmund Percival Hillary', 'Ed Hillary', 'Edmond hillary', 'Sir Edmund', 'Edmund Percival Hillary', 'Edmund Hillary']",roald amundsen,0.0,0.0,1,0.08640230000037263,1.2965217000000848,1.3829240000004575,"[1849, 1848, 1850]","[0.03278688524590164, 0.03200204813108039, 0.03200204813108039]",trivia_qa
dense,"Apart from being warm blooded and giving birth to live young, what do mammals produce to differentiate them from other families of animals?","['Milk', 'Whole Milk', 'Dudh', 'Reduced fat milk', 'Cow milk', 'Homogenized Milk', 'Cows’ milk', 'Bovine milk', 'Liquid Milk', 'Sweet milk', 'Dairy milk', 'Low fat milk', 'Milk proteins', 'Milker', 'Whole milk', 'Homo milk', 'Milk solids', 'Milk jugs', 'Breakfast milk', 'Cow’s milk', 'Milk protein', 'Milk (drink)', 'Benefits of Drinking Milk', 'Walrus milk', 'Sterilized milk', 'Milk jug', 'Food milk', 'Lowfat milk', 'Gyunyu', 'Homogenized milk', 'Mammal milk', 'Low-fat milk', ""Cow's milk"", 'Liquid milk', 'Milk (beverage)', 'Reduced-fat milk']","hair, three middle ear bones and mammary glands",0.0,0.0,1,0.022538000000167813,1.2094568000002255,1.2319948000003933,"[6260, 6297, 6295]","[0.6422461271286011, 0.641159176826477, 0.5674219131469727]",trivia_qa
sparse,"Apart from being warm blooded and giving birth to live young, what do mammals produce to differentiate them from other families of animals?","['Milk', 'Whole Milk', 'Dudh', 'Reduced fat milk', 'Cow milk', 'Homogenized Milk', 'Cows’ milk', 'Bovine milk', 'Liquid Milk', 'Sweet milk', 'Dairy milk', 'Low fat milk', 'Milk proteins', 'Milker', 'Whole milk', 'Homo milk', 'Milk solids', 'Milk jugs', 'Breakfast milk', 'Cow’s milk', 'Milk protein', 'Milk (drink)', 'Benefits of Drinking Milk', 'Walrus milk', 'Sterilized milk', 'Milk jug', 'Food milk', 'Lowfat milk', 'Gyunyu', 'Homogenized milk', 'Mammal milk', 'Low-fat milk', ""Cow's milk"", 'Liquid milk', 'Milk (beverage)', 'Reduced-fat milk']",hair,0.0,0.0,1,0.13971769999989192,1.281872100000328,1.4215898000002198,"[6217, 6297, 6296]","[1.0, 0.994857010679758, 0.9046210793072987]",trivia_qa
hybrid,"Apart from being warm blooded and giving birth to live young, what do mammals produce to differentiate them from other families of animals?","['Milk', 'Whole Milk', 'Dudh', 'Reduced fat milk', 'Cow milk', 'Homogenized Milk', 'Cows’ milk', 'Bovine milk', 'Liquid Milk', 'Sweet milk', 'Dairy milk', 'Low fat milk', 'Milk proteins', 'Milker', 'Whole milk', 'Homo milk', 'Milk solids', 'Milk jugs', 'Breakfast milk', 'Cow’s milk', 'Milk protein', 'Milk (drink)', 'Benefits of Drinking Milk', 'Walrus milk', 'Sterilized milk', 'Milk jug', 'Food milk', 'Lowfat milk', 'Gyunyu', 'Homogenized milk', 'Mammal milk', 'Low-fat milk', ""Cow's milk"", 'Liquid milk', 'Milk (beverage)', 'Reduced-fat milk']","hair, three middle ear bones and mammary glands",0.0,0.0,1,0.1727355000002717,1.301359600000069,1.4740951000003406,"[6297, 6260, 6295]","[0.03225806451612903, 0.03177805800756621, 0.03149801587301587]",trivia_qa
dense,Which actress married Dennis Quaid on Valentine's Day in 1991?,"['Meg Ryan', 'Margaret Hyra', 'Margaret Emily Mary Hyra', 'Megan ryan', 'Kathryn Sedgwick', 'Margrit Mary Hyra', 'Margrit Emily Mary Hyra', 'Margaret Mary Emily Hyra', 'Margrit Hyra', 'Margaret Emily Hyra', 'Margaret Mary Hyra', 'Margrit Mary Emily Hyra', 'Margaret Mary Emily Anne Hyra', 'Margrit Emily Hyra']",meg ryan,1.0,1.0,1,0.010436399999889545,1.293074400000478,1.3035108000003675,"[9912, 9911, 9908]","[0.6278468370437622, 0.546254575252533, 0.5395526885986328]",trivia_qa
